"block_id","conc1","conc2","ZIP_fit","ZIP_ref","ZIP_synergy","HSA_ref","HSA_synergy","Loewe_ref","Loewe_synergy","Bliss_ref","Bliss_synergy"
6,19.53,0.7813,17.2341527631097,18.3583341663877,-1.12418140327792,18.4765490152881,-1.3639129824684,20.0755842680198,-2.96294823520007,18.2988654506503,-1.18622941783057
6,4.88,0.7813,12.5930059425958,11.7108506892906,0.882155253305228,15.496695651417,2.52027398934377,13.3842649257433,4.63270471501743,15.3125173792883,2.70445226147245
6,1.22,0.7813,4.87577212684371,7.42018182197594,-2.54440969513223,3.65140790150163,5.7966301754905,8.92338536422564,0.524652712766486,3.44141235929738,6.00662571769475
6,0,0.7813,-0.217953929196559,-0.217953929196559,0,-0.217953929196559,0,-0.217953929196559,0,-0.217953929196559,0
6,5000,3.125,85.5408292407002,85.8743585207847,-0.33352928008452,87.7396082988986,0.444754233413605,89.2192174715436,-1.03485493923137,87.6783515064061,0.506011025906133
6,1250,3.125,59.770267972149,61.9957078653323,-2.22543989318337,59.304987642656,-3.39495731505702,66.9148196639553,-11.0047893363562,59.1016624970793,-3.19163216948024
6,312.5,3.125,40.9221900384406,42.6835980430447,-1.76140800460413,40.2546813114405,-7.48669626246222,46.8408616371258,-14.0728765881475,39.9561748135627,-7.18818976458447
6,78.13,3.125,29.5777869387876,28.3454233498121,1.23236358897547,31.5671486187616,-2.37202257820583,31.227783171814,-2.0326571312582,31.2252364613909,-2.03011042083518
6,19.53,3.125,19.5335752339779,18.3601972638371,1.17337797014083,18.4765490152881,2.96502822275728,20.0755842680198,1.36599297002561,18.069232084313,3.37234515373241
6,4.88,3.125,13.9173130822904,11.7128654851331,2.20444759715734,15.496695651417,1.18601128910292,13.3842649257433,3.29844201477658,15.0744904310936,1.60821650942629
6,1.22,3.125,8.85993017766002,7.42229453270219,1.43763564495783,3.65140790150163,6.71578892454528,8.92338536422564,1.44381146182127,3.1700198792417,7.19717694680521
6,0,3.125,-0.499631610358966,-0.499631610358966,0,-0.499631610358966,0,-0.499631610358966,0,-0.499631610358966,0
6,5000,12.5,93.7117422485436,95.7529570642649,-2.04121481572129,87.7396082988986,5.97453186885593,95.9105368138201,-2.19639664606554,96.3138658880353,-2.59972572028082
6,1250,12.5,76.5041873051827,88.5735553549446,-12.0693680497618,69.934613821241,6.49341180783846,91.4496572523024,-15.0216316232229,87.7648873792709,-11.3368617501914
6,312.5,12.5,71.5277512796135,82.7671387249054,-11.2393874452919,69.934613821241,2.35719743709204,80.2974583485082,-8.00564709017516,82.0373392125543,-9.74552795422126
6,78.13,12.5,67.3689665949827,78.4561951382491,-11.0872285432665,69.934613821241,-5.21844967205293,73.6061390062317,-8.88997485704363,79.4253989590945,-14.7092348099064
6,19.53,12.5,66.1107396005971,75.4540175753712,-9.3432779747741,69.934613821241,-7.66459795582762,71.3756992254729,-9.10568336005949,75.4896596351951,-13.2196437697817
6,4.88,12.5,69.6455267997392,73.4554178293864,-3.80989102964718,69.934613821241,-0.578180503437693,71.3756992254729,-2.01926590766956,74.5937552137865,-5.23732189598316
6,1.22,12.5,68.4058550530188,72.1654063930489,-3.75955134003003,69.934613821241,-2.96502822275738,69.1452594447141,-2.17567384623042,71.0324237077892,-4.06283810930556
6,0,12.5,69.934613821241,69.934613821241,0,69.934613821241,0,69.934613821241,0,69.934613821241,0
6,5000,50,97.144291797428,99.5267964409765,-2.38250464354853,96.6495181082843,0.993284454623705,98.1409765945789,-0.498174031670928,99.5892177962012,-1.94641523329322
6,1250,50,96.3266757744628,98.7268708240433,-2.40019504958053,96.6495181082843,-0.326153104503305,98.1409765945789,-1.81761159079794,98.6365209801357,-2.31315597635476
6,312.5,50,95.9678101532255,98.079922569438,-2.1121124162125,96.6495181082843,-0.978459313509916,98.1409765945789,-2.46991779980455,97.998243916192,-2.32718512141761
6,78.13,50,96.2273825302825,97.5995992294523,-1.37221669916971,96.6495181082843,-0.45957937452738,98.1409765945789,-1.95103786082201,97.7071697064869,-1.51723097272999
6,19.53,50,96.3593369347151,97.2650979943409,-0.905761059625789,96.6495181082843,-0.192726834479231,98.1409765945789,-1.68418532077386,97.2685715372555,-0.811780263450459
6,4.88,50,96.36089124277,97.0424149352868,-0.681523692516834,96.6495181082843,-0.192726834479231,98.1409765945789,-1.68418532077386,97.1687320898993,-0.71194081609427
6,1.22,50,96.2333934633172,96.8986824578684,-0.665288994551176,96.6495181082843,-0.489229656754958,98.1409765945789,-1.98068814304959,96.7718578688168,-0.611569417287456
6,0,50,96.6495181082843,96.6495181082843,0,96.6495181082843,0,96.6495181082843,0,96.6495181082843,0
